frame_index,hand_index,fingertip_id,x,y
2718,1,16,750.3447371721268,121.78722769021988
2718,1,20,802.6500219106674,146.12038433551788
2719,0,4,453.6062881350517,169.93658244609833
2719,0,8,424.6842023730278,112.99236863851547
2719,0,12,399.0600937604904,109.53790694475174
2719,0,16,368.82971853017807,116.79204553365707
2719,0,20,343.540164232254,146.52962982654572
2719,1,4,678.4335651993752,161.1109972000122
2719,1,8,717.8630816936493,111.26165837049484
2719,1,12,727.8995478153229,124.58883970975876
2719,1,16,751.3098573684692,122.69192934036255
2719,1,20,795.9065109491348,144.1587209701538
2720,0,4,453.88878524303436,170.18863558769226
2720,0,8,425.08159279823303,113.37588727474213
2720,0,12,399.1472640633583,109.26643759012222
2720,0,16,368.9167255163193,116.85754358768463
2720,0,20,343.0223685503006,147.06118404865265
2720,1,4,677.2226941585541,160.84975004196167
2720,1,8,719.6610355377197,111.49714887142181
2720,1,12,726.7139500379562,124.13942813873291
2720,1,16,752.5584954023361,122.6528212428093
2720,1,20,794.4173890352249,143.16946268081665
2721,0,4,453.5806065797806,170.10004818439484
2721,0,8,424.7597771883011,113.38800191879272
2721,0,12,399.0705868601799,109.51616615056992
2721,0,16,368.78913432359695,116.51965975761414
2721,0,20,343.03559720516205,146.9600349664688
2721,1,4,677.3067206144333,161.05923056602478
2721,1,8,718.4735596179962,110.70512980222702
2721,1,12,727.5948804616928,126.87943875789642
2721,1,16,752.6739603281021,123.00226092338562
2721,1,20,791.5151691436768,141.3009762763977
2722,0,4,454.0522652864456,170.59649527072906
2722,0,8,424.9268501996994,114.33913558721542
2722,0,12,399.1315856575966,110.28546839952469
2722,0,16,369.1569235920906,117.63552576303482
2722,0,20,343.0239608883858,147.02436327934265
2722,1,4,677.6901882886887,161.30846738815308
2722,1,8,718.6416125297546,110.61494797468185
2722,1,12,729.222903251648,125.2397894859314
2722,1,16,753.6696207523346,122.7991133928299
2722,1,20,791.0928320884705,141.11120998859406
2723,0,4,453.6551198363304,170.0334995985031
2723,0,8,424.883448779583,113.15891891717911
2723,0,12,398.7781274318695,109.99754071235657
2723,0,16,368.8402932882309,116.88244342803955
2723,0,20,343.15032720565796,146.77678048610687
2723,1,4,678.4700256586075,162.02379763126373
2723,1,8,717.8834962844849,110.44221371412277
2723,1,12,730.7976847887039,126.12073123455048
2723,1,16,757.5995928049088,123.72056394815445
2723,1,20,790.0658965110779,141.79319143295288
2724,0,4,453.8161501288414,170.43529450893402
2724,0,8,424.6846514940262,113.73937129974365
2724,0,12,398.6976531147957,109.91907119750977
2724,0,16,368.6455789208412,117.1499416232109
2724,0,20,343.0216336250305,146.85288071632385
2724,1,4,677.7464509010315,161.6484820842743
2724,1,8,717.7377361059189,111.28468066453934
2724,1,12,731.5969568490982,126.63035094738007
2724,1,16,760.6298530101776,123.75186383724213
2724,1,20,789.0969383716583,141.90205931663513
2725,0,4,453.77291202545166,170.35642266273499
2725,0,8,424.6846514940262,113.5876327753067
2725,0,12,398.71243327856064,109.90878194570541
2725,0,16,368.64116936922073,116.91940575838089
2725,0,20,343.12542140483856,146.9050645828247
2725,1,4,678.1442904472351,161.93613409996033
2725,1,8,717.3799908161163,112.01699078083038
2725,1,12,730.2010887861252,126.50883197784424
2725,1,16,759.2335766553879,122.88584560155869
2725,1,20,789.4138544797897,141.96287095546722
2726,0,4,453.83546233177185,170.4203188419342
2726,0,8,425.0717529654503,113.86364698410034
2726,0,12,398.8948580622673,110.20183563232422
2726,0,16,368.8246965408325,117.57481098175049
2726,0,20,343.0925539135933,146.99511229991913
2726,1,4,678.61472427845,161.41055524349213
2726,1,8,717.4775725603104,111.54210567474365
2726,1,12,730.9252351522446,127.79982388019562
2726,1,16,759.7168308496475,123.20560961961746
2726,1,20,789.3990743160248,141.95707440376282
2727,0,4,453.775851726532,170.3486293554306
2727,0,8,424.83453541994095,113.599494099617
2727,0,12,398.8255301117897,109.97513681650162
2727,0,16,368.8720175623894,117.14009940624237
2727,0,20,343.27314138412476,147.19466865062714
2727,1,4,678.7192061543465,160.30283272266388
2727,1,8,718.0200290679932,112.44124919176102
2727,1,12,730.3652220964432,126.36992335319519
2727,1,16,758.9878666400909,122.33395129442215
2727,1,20,789.8060595989227,141.3106471300125
2728,0,4,453.9258173108101,170.47300934791565
2728,0,8,424.8309424519539,113.63832652568817
2728,0,12,398.79249930381775,109.64640974998474
2728,0,16,368.84658098220825,117.01367795467377
2728,0,20,343.17057847976685,147.42158353328705
2728,1,4,679.3097594380379,160.04598140716553
2728,1,8,717.5072145462036,111.73325031995773
2728,1,12,729.3208116292953,126.46687030792236
2728,1,16,758.0920743942261,122.3210021853447
2728,1,20,789.4829374551773,141.11828804016113
2729,0,4,453.8597556948662,170.37585377693176
2729,0,8,424.8364543914795,113.3446991443634
2729,0,12,398.93540143966675,109.59373414516449
2729,0,16,368.7806010246277,116.74778163433075
2729,0,20,343.1502863764763,147.4250704050064
2729,1,4,679.7411605715752,158.79987180233002
2729,1,8,716.9732505083084,110.95330864191055
2729,1,12,728.5957670211792,124.66499209403992
2729,1,16,758.1292289495468,121.04888260364532
2729,1,20,789.9751740694046,141.0175859928131
2730,0,4,453.72101813554764,170.22807896137238
2730,0,8,424.9582886695862,113.07808011770248
2730,0,12,398.95536690950394,109.58392918109894
2730,0,16,368.9553499221802,116.88961088657379
2730,0,20,343.14399868249893,147.2092866897583
2730,1,4,678.1500881910324,160.1734757423401
2730,1,8,717.9395139217377,110.64910143613815
2730,1,12,729.7967165708542,123.01211804151535
2730,1,16,758.5835760831833,119.47236955165863
2730,1,20,789.6789175271988,140.98933339118958
2731,0,4,453.72848987579346,170.2834963798523
2731,0,8,424.83890414237976,112.93098330497742
2731,0,12,398.78245532512665,109.54540967941284
2731,0,16,368.80089312791824,116.80629104375839
2731,0,20,343.0499282479286,147.18443155288696
2731,1,4,677.3554706573486,158.38122367858887
2731,1,8,715.3511887788773,109.59701240062714
2731,1,12,729.6066159009933,109.12469029426575
2731,1,16,759.7240167856216,114.5927831530571
2731,1,20,791.4363688230515,140.33403992652893
2732,0,4,453.7159961462021,170.3568547964096
2732,0,8,424.4047674536705,112.90483921766281
2732,0,12,398.78870218992233,109.16631668806076
2732,0,16,368.7582266330719,116.69285595417023
2732,0,20,343.1194603443146,147.15471863746643
2732,1,4,677.3114159703255,157.0822149515152
2732,1,8,700.1120233535767,102.57818549871445
2732,1,12,730.7607752084732,98.22093695402145
2732,1,16,759.9720948934555,111.92275583744049
2732,1,20,790.9821850061417,140.05820453166962
2733,0,4,453.75907093286514,170.4551875591278
2733,0,8,424.26831632852554,113.08317631483078
2733,0,12,398.9217236638069,108.83694142103195
2733,0,16,368.78897100687027,116.19877070188522
2733,0,20,343.18923741579056,147.04841375350952
2733,1,4,674.764940738678,148.21366965770721
2733,1,8,678.5157135128975,105.23159056901932
2733,1,12,716.5861082077026,94.36529129743576
2733,1,16,754.309332370758,110.76309531927109
2733,1,20,783.1509846448898,133.55563580989838
2734,0,4,453.84354650974274,170.558899641037
2734,0,8,424.42024171352386,113.30427974462509
2734,0,12,399.03967916965485,108.96581411361694
2734,0,16,368.835312128067,116.26094579696655
2734,0,20,343.5099098086357,147.01388776302338
2734,1,4,685.7918411493301,159.59706902503967
2734,1,8,673.4524050354958,105.25527596473694
2734,1,12,713.4221732616425,94.57017481327057
2734,1,16,753.1216114759445,107.53168165683746
2734,1,20,778.8001453876495,132.71650671958923
2735,0,4,454.0974223613739,170.49770057201385
2735,0,8,424.15117740631104,113.80032449960709
2735,0,12,398.88207852840424,109.11265760660172
2735,0,16,368.65019261837006,116.4282038807869
2735,0,20,343.60336780548096,146.67265117168427
2735,1,4,686.7964023351669,161.04556620121002
2735,1,8,672.5510600209236,103.4078299999237
2735,1,12,712.1269899606705,93.56372803449631
2735,1,16,755.370237827301,108.00669342279434
2735,1,20,777.7803957462311,132.60580599308014
2736,0,4,454.1576862335205,170.3670471906662
2736,0,8,424.3498930335045,113.75873535871506
2736,0,12,398.8235703110695,108.90515148639679
2736,0,16,368.6428025364876,116.54642969369888
2736,0,20,343.67555379867554,146.49832248687744
2736,1,4,688.1614035367966,162.35998272895813
2736,1,8,672.7359753847122,103.03216427564621
2736,1,12,712.1668392419815,93.23474764823914
2736,1,16,755.2768206596375,106.07268661260605
2736,1,20,777.363121509552,131.51796162128448
2737,0,4,453.7737286090851,170.4731583595276
2737,0,8,423.97046744823456,113.81824314594269
2737,0,12,398.9493241906166,109.09917950630188
2737,0,16,368.56049090623856,116.37423932552338
2737,0,20,343.3796238899231,146.484836935997
2737,1,4,691.4505207538605,163.11419010162354
2737,1,8,672.5048822164536,102.05027461051941
2737,1,12,713.083781003952,92.91106462478638
2737,1,16,755.3540694713593,105.57582229375839
2737,1,20,776.6979324817657,130.8932602405548
2738,0,4,453.77336114645004,170.71790993213654
2738,0,8,423.89579087495804,113.81270736455917
2738,0,12,399.0493556857109,109.70298200845718
2738,0,16,368.40129792690277,116.46459996700287
2738,0,20,343.3312004804611,146.47424221038818
2738,1,4,690.9624487161636,163.46006095409393
2738,1,8,673.0648544430733,101.17539763450623
2738,1,12,713.1835675239563,91.00619703531265
2738,1,16,755.3532528877258,105.47315329313278
2738,1,20,777.2492897510529,132.10265338420868
2739,0,4,453.8387694954872,170.47478258609772
2739,0,8,424.0673142671585,113.93845826387405
2739,0,12,399.1464474797249,109.92155969142914
2739,0,16,368.4828746318817,116.54436588287354
2739,0,20,343.1538385152817,146.27517759799957
2739,1,4,699.6917277574539,165.8584475517273
2739,1,8,672.983686029911,99.77076947689056
2739,1,12,714.5422810316086,91.65336936712265
2739,1,16,756.0041517019272,105.37317395210266
2739,1,20,777.2052758932114,132.8895390033722
2740,0,4,454.1930851340294,170.41625082492828
2740,0,8,424.2552101612091,113.81960660219193
2740,0,12,398.9369121193886,110.01615226268768
2740,0,16,368.2538229227066,116.46730452775955
2740,0,20,342.7844160795212,146.20524644851685
2740,1,4,703.1947898864746,170.12791335582733
2740,1,8,672.7232366800308,99.29893910884857
2740,1,12,712.4590945243835,90.79661965370178
2740,1,16,755.7212871313095,105.11237382888794
2740,1,20,778.0904525518417,132.38166272640228
2741,0,4,454.0090271830559,170.3646332025528
2741,0,8,424.52153891324997,113.42837661504745
2741,0,12,398.52596640586853,110.0011020898819
2741,0,16,368.07392954826355,116.74415320158005
2741,0,20,342.8026667237282,146.39537036418915
2741,1,4,703.5393065214157,164.4144058227539
2741,1,8,671.267880499363,98.77102822065353
2741,1,12,713.3005023002625,89.30015563964844
2741,1,16,754.963007569313,102.40180045366287
2741,1,20,776.8947291374207,129.22166287899017
2742,0,4,454.03764843940735,170.44052481651306
2742,0,8,424.6597456932068,112.82411217689514
2742,0,12,398.5841479897499,109.71015691757202
2742,0,16,368.17257285118103,116.45925790071487
2742,0,20,342.91008830070496,146.16094529628754
2742,1,4,681.3918027281761,150.940403342247
2742,1,8,670.7719284296036,96.10576182603836
2742,1,12,705.4969841241837,94.97543424367905
2742,1,16,735.0345289707184,89.92274850606918
2742,1,20,776.7804890871048,124.94152039289474
2743,0,4,454.0713733434677,170.6499606370926
2743,0,8,424.52696919441223,113.12847584486008
2743,0,12,398.2115000486374,110.09155213832855
2743,0,16,368.0344885587692,116.69546365737915
2743,0,20,342.9553270339966,146.04638516902924
2743,1,4,673.4468930959702,145.82550525665283
2743,1,8,670.7691520452499,96.20945155620575
2743,1,12,702.3961710929871,81.95830881595612
2743,1,16,743.2637321949005,89.50898796319962
2743,1,20,775.030876994133,122.39115685224533
2744,0,4,454.10669058561325,170.60519754886627
2744,0,8,424.81853038072586,113.17665874958038
2744,0,12,398.23052644729614,109.98709499835968
2744,0,16,368.00631642341614,116.58966541290283
2744,0,20,342.7361559867859,145.88718116283417
2744,1,4,648.3480927348137,130.9768110513687
2744,1,8,671.7870235443115,93.88057887554169
2744,1,12,699.3220603466034,75.41705667972565
2744,1,16,740.9225869178772,83.60884338617325
2744,1,20,771.071589589119,113.98883163928986
2745,0,4,454.1158363223076,170.48904299736023
2745,0,8,424.91901099681854,113.07316273450851
2745,0,12,398.75799864530563,109.73479598760605
2745,0,16,368.32155853509903,116.53630435466766
2745,0,20,342.91531443595886,146.18699252605438
2745,1,4,639.587456882,122.08284437656403
2745,1,8,673.9006686210632,94.097800552845
2745,1,12,694.3715220689774,68.30278038978577
2745,1,16,734.5458853244781,75.82074403762817
2745,1,20,763.2249557971954,103.9506122469902
2746,0,4,453.86424690485,170.10430991649628
2746,0,8,424.56146985292435,113.16917091608047
2746,0,12,399.14493680000305,109.86105352640152
2746,0,16,368.55481564998627,116.46340787410736
2746,0,20,343.0981883406639,146.3032364845276
2746,1,4,635.7002738118172,115.04438519477844
2746,1,8,673.11095058918,97.30164706707001
2746,1,12,690.3599733114243,63.367851078510284
2746,1,16,731.622924208641,69.33017820119858
2746,1,20,758.538174033165,98.08146208524704
2747,0,4,453.96362513303757,169.84263062477112
2747,0,8,424.50304329395294,113.36112022399902
2747,0,12,399.38248097896576,109.83137786388397
2747,0,16,368.6924508213997,116.47307872772217
2747,0,20,343.3448374271393,146.57992124557495
2747,1,4,633.6359095573425,109.38426107168198
2747,1,8,670.0564378499985,104.94828224182129
2747,1,12,688.1333130598068,59.335432946681976
2747,1,16,725.334740281105,62.00726702809334
2747,1,20,756.5167212486267,91.43885225057602
2748,0,4,454.08986896276474,170.14850676059723
2748,0,8,424.2663565278053,113.83746564388275
2748,0,12,398.7755551934242,110.0539118051529
2748,0,16,368.087158203125,116.35874956846237
2748,0,20,342.87203550338745,146.42851054668427
2748,1,4,629.1640934348106,105.32040148973465
2748,1,8,665.0309780240059,115.24254083633423
2748,1,12,686.6124260425568,57.14686959981918
2748,1,16,720.2813941240311,58.80443751811981
2748,1,20,751.9218868017197,86.23936772346497
2749,0,4,454.17687594890594,170.2273041009903
2749,0,8,424.7284612059593,113.48839849233627
2749,0,12,398.7864974141121,110.08001863956451
2749,0,16,367.99198538064957,116.51503294706345
2749,0,20,343.1093755364418,146.7577964067459
2749,1,4,626.2118169665337,102.24979370832443
2749,1,8,664.9664679169655,106.81924968957901
2749,1,12,686.440943479538,53.53415012359619
2749,1,16,715.5086261034012,55.79206347465515
2749,1,20,749.4865894317627,82.10330456495285
2750,0,4,454.0808865427971,171.92089557647705
2750,0,8,423.9295157790184,114.93407934904099
2750,0,12,398.4424299001694,109.02298241853714
2750,0,16,368.4764236211777,116.80306494235992
2750,0,20,343.76100927591324,147.3292112350464
2750,1,4,628.0650126934052,101.20115429162979
2750,1,8,666.038601398468,99.15480762720108
2750,1,12,686.3113516569138,49.94791001081467
2750,1,16,716.9592869281769,52.807871252298355
2750,1,20,748.3652567863464,79.12591099739075
2751,0,4,453.01385670900345,171.38449847698212
2751,0,8,424.7934204339981,115.30213803052902
2751,0,12,398.24338763952255,109.1059148311615
2751,0,16,367.2010016441345,116.50598794221878
2751,0,20,343.1742122769356,147.48193323612213
2751,1,4,627.5938031077385,101.81321948766708
2751,1,8,672.8326997160912,59.64307487010956
2751,1,12,693.8260442018509,41.723135858774185
2751,1,16,718.4974855184555,52.430152893066406
2751,1,20,749.9180722236633,78.89991253614426
2752,0,4,452.8816109895706,171.66553437709808
2752,0,8,424.37104254961014,115.21805077791214
2752,0,12,398.16303580999374,109.07113552093506
2752,0,16,367.202430665493,116.67487025260925
2752,0,20,343.3912193775177,147.3570615053177
2752,1,4,628.4385588765144,101.88668966293335
2752,1,8,671.2130877375603,52.73109674453735
2752,1,12,695.5016738176346,40.730543434619904
2752,1,16,719.0958780050278,51.4364168047905
2752,1,20,750.0897997617722,81.37903362512589
2753,0,4,452.65235513448715,171.8045473098755
2753,0,8,424.336541891098,115.38896709680557
2753,0,12,398.1069365143776,109.52936857938766
2753,0,16,367.21961975097656,116.99608713388443
2753,0,20,343.2929027080536,147.02706038951874
2753,1,4,627.233689725399,103.7183478474617
2753,1,8,672.9836452007294,50.254613161087036
2753,1,12,697.7227813005447,41.17768257856369
2753,1,16,720.053077340126,53.64003777503967
2753,1,20,751.3341915607452,81.19959384202957
2754,0,4,452.8095066547394,171.73440754413605
2754,0,8,424.4455149769783,115.38174748420715
2754,0,12,398.1308215856552,110.0454032421112
2754,0,16,367.4411588907242,117.04126000404358
2754,0,20,343.4723061323166,147.093266248703
2754,1,4,625.7194578647614,104.5357957482338
2754,1,8,669.1103032231331,49.17087405920029
2754,1,12,701.4259880781174,39.08812999725342
2754,1,16,722.3531484603882,52.343301475048065
2754,1,20,752.3831748962402,81.0183584690094
2755,0,4,452.95016318559647,172.1484512090683
2755,0,8,424.48503762483597,115.25698006153107
2755,0,12,398.00355702638626,110.44872552156448
2755,0,16,367.23860532045364,117.1596497297287
2755,0,20,343.38660567998886,147.05002307891846
2755,1,4,627.2837463021278,104.3025553226471
2755,1,8,668.5306513309479,49.05075952410698
2755,1,12,705.43312728405,38.813505321741104
2755,1,16,727.8129082918167,54.10343408584595
2755,1,20,753.4051293134689,83.23542028665543
2756,0,4,452.9752731323242,171.3799685239792
2756,0,8,424.9698433279991,115.47558754682541
2756,0,12,398.2256269454956,110.90980470180511
2756,0,16,367.64608055353165,117.45533347129822
2756,0,20,343.73357206583023,146.78044617176056
2756,1,4,627.8731155395508,105.09535670280457
2756,1,8,667.8002989292145,48.962339758872986
2756,1,12,705.4377001523972,40.56598246097565
2756,1,16,728.3664703369141,56.19091913104057
2756,1,20,752.9912030696869,84.06533300876617
2757,0,4,453.01246851682663,172.14220762252808
2757,0,8,424.17195945978165,115.16313254833221
2757,0,12,397.9732617735863,109.40544307231903
2757,0,16,367.223661839962,116.7314201593399
2757,0,20,343.47263276576996,147.08851277828217
2757,1,4,629.2106795310974,105.46205937862396
2757,1,8,667.3025503754616,49.9320887029171
2757,1,12,705.3151309490204,42.308781296014786
2757,1,16,727.9224121570587,58.282576501369476
2757,1,20,752.1545314788818,85.87490022182465
2758,0,4,452.65362083911896,172.002375125885
2758,0,8,424.321026802063,115.13525992631912
2758,0,12,397.9630136489868,110.2813109755516
2758,0,16,367.3064225912094,117.06601083278656
2758,0,20,343.50770503282547,147.02843129634857
2758,1,4,631.2161272764206,107.67368227243423
2758,1,8,668.6224353313446,50.543785095214844
2758,1,12,707.80448615551,43.99821162223816
2758,1,16,729.1327524185181,62.35218420624733
2758,1,20,752.7382254600525,89.0488475561142
2759,0,4,452.7899494767189,172.07784950733185
2759,0,8,424.5611023902893,114.9316281080246
2759,0,12,397.9711386561394,110.11367291212082
2759,0,16,367.2737184166908,116.99305474758148
2759,0,20,343.4558519721031,147.04036712646484
2759,1,4,632.7508145570755,111.05290800333023
2759,1,8,669.1662800312042,51.89933627843857
2759,1,12,708.5467606782913,46.63422331213951
2759,1,16,729.0815526247025,66.36829674243927
2759,1,20,752.5564539432526,91.47029370069504
2760,0,4,453.27463269233704,172.26672172546387
2760,0,8,424.3713691830635,116.00978672504425
2760,0,12,398.37849140167236,109.50785130262375
2760,0,16,367.4135175347328,116.95171892642975
2760,0,20,343.34006041288376,147.29946851730347
2760,1,4,634.588617682457,115.27238041162491
2760,1,8,668.5641720890999,56.09939247369766
2760,1,12,707.6579093933105,50.33683776855469
2760,1,16,728.8168978691101,69.62355971336365
2760,1,20,752.822333574295,95.63501924276352
2761,0,4,453.25679033994675,172.21975326538086
2761,0,8,423.85108292102814,115.85773527622223
2761,0,12,397.9916349053383,108.61483216285706
2761,0,16,367.627789080143,117.24375933408737
2761,0,20,343.5734808444977,147.02633023262024
2761,1,4,635.3506126999855,120.83844840526581
2761,1,8,669.5337426662445,60.25313213467598
2761,1,12,707.6106292009354,55.2876852452755
2761,1,16,730.281195640564,73.32819700241089
2761,1,20,756.5609800815582,99.3044450879097
2762,0,4,453.0098554491997,171.91775143146515
2762,0,8,424.07543927431107,115.41946977376938
2762,0,12,398.5558941960335,108.63111168146133
2762,0,16,367.87047773599625,117.11719632148743
2762,0,20,343.86312305927277,146.5567797422409
2762,1,4,635.0665640830994,127.84966826438904
2762,1,8,670.7310992479324,65.3797909617424
2762,1,12,710.1740485429764,61.536163091659546
2762,1,16,731.759130358696,80.17931878566742
2762,1,20,761.9609659910202,109.56263542175293
2763,0,4,452.6617866754532,171.397864818573
2763,0,8,424.3117994070053,115.18936604261398
2763,0,12,399.02918606996536,108.87269675731659
2763,0,16,368.1898844242096,117.62043833732605
2763,0,20,344.2135190963745,146.70468866825104
2763,1,4,636.8371623754501,133.6679607629776
2763,1,8,670.6745100021362,70.9628239274025
2763,1,12,711.9241505861282,66.20744615793228
2763,1,16,732.173056602478,82.14456588029861
2763,1,20,761.3975232839584,113.77912759780884
2764,0,4,453.24886947870255,171.64932191371918
2764,0,8,424.58706974983215,115.03787338733673
2764,0,12,398.92139703035355,108.01500082015991
2764,0,16,368.48581433296204,116.76784604787827
2764,0,20,343.90754520893097,146.68068289756775
2764,1,4,640.6861701607704,137.06593215465546
2764,1,8,671.3196110725403,77.39918678998947
2764,1,12,714.7242158651352,71.775883436203
2764,1,16,732.947667837143,87.66917139291763
2764,1,20,762.0853316783905,117.2114610671997
2765,0,4,453.3949154615402,171.51586711406708
2765,0,8,424.2364287376404,114.6620512008667
2765,0,12,398.7310513854027,108.19830745458603
2765,0,16,368.8249006867409,116.69635027647018
2765,0,20,344.00733172893524,146.53325080871582
2765,1,4,644.0014997124672,141.71847701072693
2765,1,8,671.7359054088593,80.57648688554764
2765,1,12,714.7831732034683,74.68175143003464
2765,1,16,732.5252491235733,92.4026370048523
2765,1,20,769.0642637014389,127.42540240287781
2766,0,4,453.7015426158905,171.4693307876587
2766,0,8,424.33719515800476,114.95466530323029
2766,0,12,398.7860482931137,107.84018784761429
2766,0,16,368.6789771914482,116.93327128887177
2766,0,20,344.0729033946991,146.86022698879242
2766,1,4,648.746095597744,140.54447412490845
2766,1,8,672.8544208407402,84.69856530427933
2766,1,12,716.2490224838257,78.60630750656128
2766,1,16,737.9617363214493,99.05832260847092
2766,1,20,774.3218374252319,129.13325428962708
2767,0,4,453.9056885242462,171.1403876543045
2767,0,8,424.24908578395844,114.65811729431152
2767,0,12,398.7837618589401,108.12750458717346
2767,0,16,368.9645364880562,116.84536188840866
2767,0,20,343.88986617326736,146.66400849819183
2767,1,4,650.7912701368332,149.8330980539322
2767,1,8,673.7788343429565,88.32041174173355
2767,1,12,714.3202519416809,82.85205066204071
2767,1,16,741.7737936973572,105.11842370033264
2767,1,20,778.2995796203613,132.70416855812073
2768,0,4,453.79838943481445,171.24007642269135
2768,0,8,424.1552194952965,115.2503564953804
2768,0,12,398.9598172903061,107.7319085597992
2768,0,16,368.7756606936455,116.91276729106903
2768,0,20,344.1857960820198,147.17547595500946
2768,1,4,650.7168793678284,155.54356575012207
2768,1,8,675.7060942053795,92.96133369207382
2768,1,12,715.333958864212,86.16932481527328
2768,1,16,749.9929529428482,105.17146438360214
2768,1,20,783.054872751236,138.00635933876038
2769,0,4,453.83742213249207,171.53805494308472
2769,0,8,423.70687425136566,115.4692992568016
2769,0,12,398.7805771827698,107.89403319358826
2769,0,16,368.4986346960068,116.915263235569
2769,0,20,343.8670018315315,147.2778171300888
2769,1,4,649.351469874382,167.09274053573608
2769,1,8,679.8526242375374,95.17546743154526
2769,1,12,716.5847200155258,87.99043297767639
2769,1,16,758.9957058429718,107.45114088058472
2769,1,20,788.713470697403,141.47867262363434
2770,0,4,453.6746770143509,171.50399088859558
2770,0,8,423.5859790444374,115.43608456850052
2770,0,12,398.5967642068863,108.22490602731705
2770,0,16,368.04036796092987,116.46237224340439
2770,0,20,343.6095330119133,146.98047935962677
2770,1,4,649.0529677271843,171.26767337322235
2770,1,8,681.8131190538406,98.46342355012894
2770,1,12,718.0117815732956,89.92113918066025
2770,1,16,761.4817947149277,107.17403888702393
2770,1,20,788.9321517944336,142.31599867343903
2771,0,4,453.69055956602097,171.54963314533234
2771,0,8,423.5506209731102,115.09735882282257
2771,0,12,398.3643236756325,107.93328285217285
2771,0,16,368.05710792541504,116.55713617801666
2771,0,20,343.53093683719635,146.96042239665985
2771,1,4,647.3123380541801,174.60793256759644
2771,1,8,683.197269141674,99.19895231723785
2771,1,12,717.5842183828354,92.30857342481613
2771,1,16,760.5868190526962,111.14895343780518
2771,1,20,789.6126925945282,141.86188578605652
2772,0,4,455.8842706680298,170.94291746616364
2772,0,8,424.0343651175499,114.73362892866135
2772,0,12,398.5207402706146,107.93694108724594
2772,0,16,368.3463418483734,116.76470935344696
2772,0,20,343.4976202249527,147.07119762897491
2772,1,4,646.8647277355194,177.39194631576538
2772,1,8,682.5390619039536,102.3956909775734
2772,1,12,717.9444950819016,95.54439038038254
2772,1,16,760.1162219047546,112.770676612854
2772,1,20,790.1472282409668,143.4847116470337
2773,0,4,459.6340635418892,167.07301139831543
2773,0,8,425.5878746509552,113.57482522726059
2773,0,12,398.5280078649521,109.56612974405289
2773,0,16,367.96071022748947,117.21539497375488
2773,0,20,343.09900492429733,147.43216335773468
2773,1,4,647.0253497362137,179.40804362297058
2773,1,8,683.4323635697365,103.17087918519974
2773,1,12,717.4093878269196,98.42024743556976
2773,1,16,760.1056879758835,115.1401549577713
2773,1,20,790.565237402916,145.13331651687622
2774,0,4,464.3475067615509,164.42610323429108
2774,0,8,424.24116492271423,111.65237426757812
2774,0,12,397.72257059812546,107.48680680990219
2774,0,16,366.99452847242355,117.83032864332199
2774,0,20,343.0915331840515,149.11296963691711
2774,1,4,649.3095791339874,181.04590475559235
2774,1,8,683.9614281058311,106.8747416138649
2774,1,12,716.8741989135742,101.36350244283676
2774,1,16,758.9494055509567,116.66591465473175
2774,1,20,790.5440878868103,146.61802351474762
2775,0,4,467.57064402103424,160.5747938156128
2775,0,8,426.9017168879509,110.89664697647095
2775,0,12,398.08648109436035,106.97639733552933
2775,0,16,366.38829678297043,119.40529942512512
2775,0,20,341.7925323545933,153.84449064731598
2775,1,4,650.7163894176483,182.85205960273743
2775,1,8,686.6422313451767,110.63563823699951
2775,1,12,718.510714173317,103.67101430892944
2775,1,16,759.2250841856003,118.45313757658005
2775,1,20,790.3890186548233,148.45749735832214
2776,0,4,474.5576602220535,154.0580689907074
2776,0,8,427.157960832119,113.20316791534424
2776,0,12,395.11044204235077,108.06698352098465
2776,0,16,364.4752863049507,125.58984756469727
2776,0,20,342.065210044384,162.61489689350128
2776,1,4,652.3764631152153,184.38073992729187
2776,1,8,689.0363729000092,114.63307589292526
2776,1,12,719.6887177228928,105.8158129453659
2776,1,16,758.7107998132706,119.85757201910019
2776,1,20,790.2970713376999,149.7499644756317
2777,0,4,482.6825040578842,153.11184525489807
2777,0,8,437.4498951435089,116.71295762062073
2777,0,12,401.32595002651215,107.94376581907272
2777,0,16,371.90015465021133,129.2182207107544
2777,0,20,354.87822383642197,166.02204740047455
2777,1,4,653.7421175837517,186.1308366060257
2777,1,8,691.7713564634323,117.65934526920319
2777,1,12,721.8956166505814,108.15948992967606
2777,1,16,758.4967732429504,122.20857292413712
2777,1,20,790.2546089887619,151.69888734817505
2778,0,4,502.96758472919464,150.72718262672424
2778,0,8,464.50306594371796,135.62113046646118
2778,0,12,420.56506872177124,108.23079198598862
2778,0,16,399.75557804107666,119.65160071849823
2778,0,20,372.32302248477936,160.4647934436798
2778,1,4,654.9577248096466,190.1942789554596
2778,1,8,692.8069478273392,123.21122735738754
2778,1,12,722.9023826122284,112.92434483766556
2778,1,16,758.8470876216888,127.09294259548187
2778,1,20,790.5829572677612,155.3589552640915
2779,0,4,520.0662335753441,151.67556703090668
2779,0,8,484.4090884923935,124.3329718708992
2779,0,12,452.1784508228302,104.33397442102432
2779,0,16,430.0809219479561,112.18469589948654
2779,0,20,411.6518133878708,139.8787498474121
2779,1,4,654.9226117134094,194.3245530128479
2779,1,8,693.5373002290726,126.31125748157501
2779,1,12,726.0119330883026,115.30183255672455
